Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No
48047,44.986454,-93.18499,303,MN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,105,2459685,-9999,5,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
48070,42.716637,-73.752335,99,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,104,2459684,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
48105,42.316715,-73.749847,41,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,103,2459683,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
48105,42.316715,-73.749847,41,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,123,2459703,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
48108,42.716637,-73.752335,99,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,96,2459676,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
48486,35.643032,-81.75119,375,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,171,2459751,-9999,13,-9999
48486,35.643032,-81.75119,375,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,171,2459751,-9999,13,-9999
50814,40.765907,-111.823753,1541,UT,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,104,2459684,-9999,7,-9999,1,2022,161,2459741,-9999,7,-9999
459,36.524502,-92.751999,234,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,94,2460039,-9999,13,-9999
459,36.524502,-92.751999,234,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,94,2460039,-9999,13,-9999
859,40.059612,-83.009933,255,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,65,2460010,-9999,9,-9999,1,2023,113,2460058,-9999,14,-9999
859,40.059612,-83.009933,255,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,106,2460051,-9999,7,-9999,1,2023,127,2460072,-9999,7,-9999
5431,35.517879,-82.469681,786,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,99,2460044,-9999,16,-9999
5431,35.517879,-82.469681,786,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,82,2460027,-9999,8,-9999,1,2023,99,2460044,-9999,16,-9999
6481,42.456135,-72.344215,253,MA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,106,2460051,-9999,7,-9999,1,2023,143,2460088,-9999,5,-9999
6481,42.456135,-72.344215,253,MA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,127,2460072,-9999,10,-9999,1,2023,143,2460088,-9999,5,-9999
8253,40.672852,-111.969254,1331,UT,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,120,2460065,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
8418,32.363758,-94.873947,108,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2023,57,2460002,0,6,0,2,2023,65,2460010,0,3,0
8418,32.363758,-94.873947,108,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2023,57,2460002,0,6,0,2,2023,65,2460010,0,3,0
8587,39.096817,-91.465874,239,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,95,2460040,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,62,2460007,-9999,7,-9999,1,2023,99,2460044,-9999,4,-9999
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,72,2460017,-9999,10,-9999,1,2023,99,2460044,-9999,4,-9999
10585,41.433689,-81.693153,220,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,110,2460055,-9999,7,-9999,1,2023,138,2460083,-9999,7,-9999
12249,42.518417,-76.556999,175,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,98,2460043,-9999,5,-9999,1,2023,135,2460080,-9999,14,-9999
12249,42.518417,-76.556999,175,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,114,2460059,-9999,3,-9999,1,2023,135,2460080,-9999,14,-9999
18537,40.86404,-73.878288,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,81,2460026,-9999,6,-9999,1,2023,129,2460074,-9999,1,-9999
18537,40.86404,-73.878288,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,99,2460044,-9999,1,-9999,1,2023,129,2460074,-9999,1,-9999
18949,42.365437,-71.258598,45,MA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,94,2460039,-9999,8,-9999,1,2023,75,2460020,-9999,11,-9999
18949,42.365437,-71.258598,45,MA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,94,2460039,-9999,8,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
19380,35.811588,-78.713982,129,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,88,2460033,-9999,23,-9999
19380,35.811588,-78.713982,129,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,54,2459999,-9999,14,-9999,1,2023,88,2460033,-9999,23,-9999
20120,42.366829,-71.257408,53,MA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,86,2460031,-9999,7,-9999,1,2023,75,2460020,-9999,4,-9999
20120,42.366829,-71.257408,53,MA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,111,2460056,-9999,3,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22580,42.077522,-72.558563,52,MA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,71,2460016,-9999,20,-9999,1,2023,133,2460078,-9999,7,-9999
22580,42.077522,-72.558563,52,MA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,106,2460051,-9999,1,-9999,1,2023,133,2460078,-9999,7,-9999
22976,32.230385,-110.951462,740,AZ,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,75,2460020,-9999,21,-9999
22976,32.230385,-110.951462,740,AZ,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,75,2460020,-9999,21,-9999
23738,35.664925,-105.927788,2182,NM,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,111,2460056,-9999,6,-9999,1,2023,146,2460091,-9999,3,-9999
23738,35.664925,-105.927788,2182,NM,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,125,2460070,-9999,4,-9999,1,2023,146,2460091,-9999,3,-9999
24164,40.665085,-73.963432,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,117,2460062,-9999,6,-9999
24164,40.665085,-73.963432,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,94,2460039,-9999,5,-9999,1,2023,117,2460062,-9999,6,-9999
25424,42.286526,-72.653793,40,MA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,86,2460031,-9999,6,-9999,1,2023,135,2460080,-9999,7,-9999
25424,42.286526,-72.653793,40,MA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,110,2460055,-9999,2,-9999,1,2023,135,2460080,-9999,7,-9999
26897,40.128613,-75.340515,39,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,85,2460030,-9999,2,-9999,1,2023,118,2460063,-9999,3,-9999
26897,40.128613,-75.340515,39,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,101,2460046,-9999,1,-9999,1,2023,118,2460063,-9999,3,-9999
29012,38.953266,-75.934799,6,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,83,2460028,-9999,14,-9999,1,2023,111,2460056,-9999,14,-9999
29012,38.953266,-75.934799,6,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,97,2460042,-9999,14,-9999,1,2023,111,2460056,-9999,14,-9999
30085,38.957569,-75.93177,12,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,83,2460028,-9999,14,-9999,1,2023,111,2460056,-9999,14,-9999
30085,38.957569,-75.93177,12,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,111,2460056,-9999,14,-9999,1,2023,111,2460056,-9999,14,-9999
31699,39.871071,-86.161232,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,268,2460213,-9999,7,-9999,3,2023,167,2460112,50.666666666667,12.333333333333,4.6666666666667
31699,39.871071,-86.161232,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,105,2460050,1.3333333333333,5.3333333333333,0.66666666666667,3,2023,122,2460067,5.6666666666667,19,2
31819,43.338379,-70.550728,12,ME,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,107,2460052,-9999,7,-9999,1,2023,138,2460083,-9999,8,-9999
31819,43.338379,-70.550728,12,ME,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,138,2460083,-9999,13,-9999,1,2023,138,2460083,-9999,8,-9999
32210,35.947197,-83.939865,258,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,96,2460041,-9999,8,-9999,1,2023,104,2460049,-9999,14,-9999
32210,35.947197,-83.939865,258,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,96,2460041,-9999,8,-9999,1,2023,104,2460049,-9999,14,-9999
32443,39.90163,-86.175911,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,104,2460049,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
32789,40.73082,-73.99733,5,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,100,2460045,-9999,21,-9999,1,2023,103,2460048,-9999,5,-9999
32789,40.73082,-73.99733,5,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,103,2460048,-9999,24,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
32877,38.595692,-85.955193,273,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,44,2459989,-9999,7,-9999,1,2023,128,2460073,-9999,8,-9999
32877,38.595692,-85.955193,273,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,100,2460045,-9999,5,-9999,1,2023,121,2460066,-9999,7,-9999
32985,39.009678,-77.095146,65,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,71,2460016,-9999,16,-9999,1,2023,111,2460056,-9999,30,-9999
32985,39.009678,-77.095146,65,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,100,2460045,-9999,12,-9999,1,2023,111,2460056,-9999,30,-9999
33012,42.011364,-93.638145,276,IA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,124,2460069,-9999,11,-9999
33012,42.011364,-93.638145,276,IA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,110,2460055,-9999,7,-9999,1,2023,124,2460069,-9999,11,-9999
34665,38.999882,-86.59021,281,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,108,2460053,-9999,15,-9999
34665,38.999882,-86.59021,281,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,100,2460045,-9999,5,-9999,1,2023,108,2460053,-9999,15,-9999
35126,39.585384,-86.182289,220,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,124,2460069,-9999,2,-9999,2,2023,124,2460069,0,14,0
35126,39.585384,-86.182289,220,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2023,123,2460068,1,13,11,2,2023,124,2460069,0,14,0
37196,41.814323,-88.070099,204,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,4,2023,98,2460043,0,3,0,4,2023,151,2460096,0,9,0
37196,41.814323,-88.070099,204,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,4,2023,126,2460071,0,7,0,4,2023,151,2460096,0,9,0
37197,41.813972,-88.068817,207,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2023,96,2460041,0,9,0,3,2023,136,2460081,0,7,0
37197,41.813972,-88.068817,207,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,108,2460053,0,3,0,3,2023,135,2460080,1,5.6666666666667,1.3333333333333
38489,39.065994,-76.504898,4,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,96,2460041,-9999,5,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
41426,38.654652,-90.347107,172,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,92,2460037,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
41426,38.654652,-90.347107,172,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,99,2460044,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
41802,39.910755,-86.424187,284,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2023,115,2460060,0,22,0
41802,39.910755,-86.424187,284,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,115,2460060,-9999,13,-9999,1,2023,115,2460060,-9999,22,-9999
42014,41.702904,-72.910858,89,CT,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,104,2460049,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
42776,41.084698,-85.163902,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,127,2460072,-9999,15,-9999
42776,41.084698,-85.163902,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,127,2460072,-9999,15,-9999
43554,35.729401,-78.813835,134,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,86,2460031,-9999,16,-9999
43554,35.729401,-78.813835,134,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,86,2460031,-9999,16,-9999
43781,37.82851,-79.857574,465,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,60,2460005,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
43781,37.82851,-79.857574,465,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,85,2460030,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
43881,38.74696,-77.577141,80,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,107,2460052,-9999,16,-9999
43881,38.74696,-77.577141,80,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,107,2460052,-9999,16,-9999
44146,40.101246,-76.323044,112,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,6,2023,92,2460037,2.2607766610418,7.8333333333333,1.4003967691733,1,2023,95,2460040,-9999,3,-9999
44146,40.101246,-76.323044,112,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,97,2460042,1,5,1,0,-9999,-9999,-9999,-9999,-9999,-9999
44155,38.767632,-77.215584,65,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,52,2459997,-9999,7,-9999,1,2023,109,2460054,-9999,6,-9999
44155,38.767632,-77.215584,65,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,91,2460036,-9999,2,-9999,1,2023,109,2460054,-9999,6,-9999
44159,40.546528,-75.083557,108,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,49,2459994,-9999,13,-9999,1,2023,123,2460068,-9999,8,-9999
44159,40.546528,-75.083557,108,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,109,2460054,-9999,6,-9999,1,2023,118,2460063,-9999,5,-9999
44166,39.650627,-79.988327,287,WV,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,98,2460043,0,21,0,0,-9999,-9999,-9999,-9999,-9999,-9999
44174,40.328682,-76.730431,154,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,4,2023,96,2460041,0,4,0,5,2023,120,2460065,4,13.8,0.2
44174,40.328682,-76.730431,154,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,4,2023,102,2460047,0,1,0,5,2023,120,2460065,4,12.4,1.6
44195,40.448875,-80.203178,307,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,105,2460050,-9999,21,-9999
44195,40.448875,-80.203178,307,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,105,2460050,-9999,21,-9999
44200,40.651798,-75.454597,121,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,99,2460044,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
44200,40.651798,-75.454597,121,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,103,2460048,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
44214,42.098446,-80.050003,299,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,6,2023,97,2460042,0,6,0,6,2023,146,2460091,2.151227040035,8.6666666666667,1.6666666666667
44214,42.098446,-80.050003,299,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,6,2023,130,2460075,1.4757295747452,7,0,6,2023,143,2460088,3.1162655713387,8.8333333333333,1.6414763002994
44260,36.7384,-93.128662,281,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,64,2460009,-9999,1,-9999,1,2023,111,2460056,-9999,8,-9999
44260,36.7384,-93.128662,281,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,87,2460032,-9999,1,-9999,1,2023,111,2460056,-9999,8,-9999
44338,40.107903,-77.03672,177,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,83,2460028,-9999,8,-9999,1,2023,124,2460069,-9999,8,-9999
44338,40.107903,-77.03672,177,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,98,2460043,-9999,7,-9999,1,2023,124,2460069,-9999,8,-9999
44581,38.347412,-75.605858,6,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2023,66,2460011,11.666666666667,14,7,3,2023,166,2460111,66.304851506759,6.3333333333333,0.33333333333333
44581,38.347412,-75.605858,6,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,90,2460035,4.1633319989323,5.6666666666667,1.3333333333333,2,2023,97,2460042,14.5,6.5,0.5
44683,38.343811,-75.60585,10,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2023,68,2460013,0,9.3333333333333,2.3333333333333,3,2023,98,2460043,12.346839451635,11.666666666667,2.3333333333333
44683,38.343811,-75.60585,10,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,110,2460055,-9999,14,-9999,1,2023,110,2460055,-9999,7,-9999
44865,39.6945,-86.379303,222,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,102,2460047,-9999,28,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
44981,35.796909,-78.688995,138,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,39,2459984,-9999,2,-9999,2,2023,91,2460036,5,3,1
44981,35.796909,-78.688995,138,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2023,56,2460001,9.5,3.5,1.5,2,2023,89,2460034,6.5,2.5,1.5
46202,35.16766,-81.05687,197,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2023,50,2459995,4.6666666666667,7,0,3,2023,78,2460023,2.3333333333333,7,0
46202,35.16766,-81.05687,197,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,61,2460006,2.3333333333333,7,0,3,2023,85,2460030,2.3333333333333,7,0
46320,40.869499,-79.887299,356,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,109,2460054,0,8,0,0,-9999,-9999,-9999,-9999,-9999,-9999
46327,38.884254,-77.142738,85,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,77,2460022,-9999,17,-9999,1,2023,102,2460047,-9999,5,-9999
46327,38.884254,-77.142738,85,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,90,2460035,-9999,5,-9999,1,2023,102,2460047,-9999,5,-9999
46335,30.383759,-97.025719,115,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,37,2459982,-9999,5,-9999,1,2023,355,2460300,-9999,7,-9999
46335,30.383759,-97.025719,115,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,55,2460000,-9999,4,-9999,1,2023,355,2460300,-9999,7,-9999
46344,39.233734,-76.862251,108,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,105,2460050,3,8.6666666666667,0.33333333333333,0,-9999,-9999,-9999,-9999,-9999,-9999
46474,44.580803,-123.266312,69,OR,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,96,2460041,-9999,27,-9999,1,2023,136,2460081,-9999,6,-9999
46474,44.580803,-123.266312,69,OR,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,120,2460065,-9999,4,-9999,1,2023,136,2460081,-9999,6,-9999
46512,30.856802,-97.046509,141,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,18,2459963,-9999,13,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46581,38.883358,-77.106964,77,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,61,2460006,-9999,16,-9999,1,2023,108,2460053,-9999,4,-9999
46581,38.883358,-77.106964,77,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,97,2460042,-9999,6,-9999,1,2023,108,2460053,-9999,4,-9999
46582,38.915703,-77.108826,56,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,60,2460005,-9999,28,-9999,1,2023,110,2460055,-9999,6,-9999
46582,38.915703,-77.108826,56,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,110,2460055,-9999,6,-9999
46662,40.385986,-75.151962,179,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2023,100,2460045,0,12,0,0,-9999,-9999,-9999,-9999,-9999,-9999
46662,40.385986,-75.151962,179,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2023,104,2460049,0,4,0,0,-9999,-9999,-9999,-9999,-9999,-9999
46682,40.101818,-76.316254,110,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2023,85,2460030,1,5.5,3.5,1,2023,84,2460029,-9999,2,-9999
46728,38.932724,-76.492966,5,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,92,2460037,-9999,15,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46729,34.048958,-81.182037,61,SC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,4,2023,33,2459978,3.25,4.75,0.75,4,2023,77,2460022,1.5,6.75,0.75
46729,34.048958,-81.182037,61,SC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,4,2023,52,2459997,3.5,5.5,0.5,4,2023,75,2460020,0,6,0
46764,35.884857,-79.942314,241,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,90,2460035,-9999,7,-9999
46764,35.884857,-79.942314,241,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,60,2460005,-9999,5,-9999,1,2023,90,2460035,-9999,7,-9999
46855,44.939552,-93.195961,257,MN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,102,2460047,-9999,7,-9999,1,2023,143,2460088,-9999,1,-9999
46855,44.939552,-93.195961,257,MN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,128,2460073,-9999,3,-9999,1,2023,143,2460088,-9999,1,-9999
46856,44.938332,-93.197914,249,MN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,102,2460047,-9999,7,-9999,1,2023,143,2460088,-9999,1,-9999
46856,44.938332,-93.197914,249,MN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,130,2460075,-9999,1,-9999,1,2023,143,2460088,-9999,1,-9999
46956,40.709389,-91.048721,170,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2023,85,2460030,5.3333333333333,13,3,3,2023,126,2460071,0,7,0
46956,40.709389,-91.048721,170,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,96,2460041,1,3.3333333333333,0.33333333333333,3,2023,126,2460071,0,7,0
